[2019-09-11 14:31:10] [INFO   ] Connecting to the MongoDB database knowingipr 
[2019-09-11 14:31:11] [INFO   ] host: jdbc:mariadb://localhost/knowingipr_knowledge?usePipelineAuth=false
username: root
password: root
driver: org.mariadb.jdbc.Driver 
[2019-09-11 14:31:11] [INFO   ] -------------------------- 
[2019-09-11 14:31:11] [INFO   ] DRIVER: org.mariadb.jdbc.Driver 
[2019-09-11 14:31:11] [INFO   ] Set Login Timeout: 10 
[2019-09-11 14:31:11] [INFO   ] CONNECTION: org.mariadb.jdbc.MariaDbConnection@392f441b 
[2019-09-11 14:31:27] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050104_wk01\ipgb20050104.json 
[2019-09-11 14:31:27] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050104_wk01\ipgb20050104.json 
[2019-09-11 14:31:30] [FINER  ] Parsing done 
[2019-09-11 14:31:30] [FINER  ] Beginning insert 
[2019-09-11 14:31:40] [FINER  ] Inserting done 
[2019-09-11 14:31:41] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050111_wk02\ipgb20050111.json 
[2019-09-11 14:31:41] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050111_wk02\ipgb20050111.json 
[2019-09-11 14:31:43] [FINER  ] Parsing done 
[2019-09-11 14:31:43] [FINER  ] Beginning insert 
[2019-09-11 14:31:51] [FINER  ] Inserting done 
[2019-09-11 14:31:51] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050118_wk03\ipgb20050118.json 
[2019-09-11 14:31:51] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050118_wk03\ipgb20050118.json 
[2019-09-11 14:31:53] [FINER  ] Parsing done 
[2019-09-11 14:31:53] [FINER  ] Beginning insert 
[2019-09-11 14:32:04] [FINER  ] Inserting done 
[2019-09-11 14:32:04] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050125_wk04\ipgb20050125.json 
[2019-09-11 14:32:04] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050125_wk04\ipgb20050125.json 
[2019-09-11 14:32:06] [FINER  ] Parsing done 
[2019-09-11 14:32:06] [FINER  ] Beginning insert 
[2019-09-11 14:32:20] [FINER  ] Inserting done 
[2019-09-11 14:32:20] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050201_wk05\ipgb20050201.json 
[2019-09-11 14:32:20] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050201_wk05\ipgb20050201.json 
[2019-09-11 14:32:22] [FINER  ] Parsing done 
[2019-09-11 14:32:22] [FINER  ] Beginning insert 
[2019-09-11 14:32:41] [FINER  ] Inserting done 
[2019-09-11 14:32:41] [INFO   ] Processing E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050208_wk06\ipgb20050208.json 
[2019-09-11 14:32:41] [FINER  ] Parsing file E:\Mongo Storage\Mongo\source data\Patent\2005\ipgb20050208_wk06\ipgb20050208.json 
[2019-09-11 14:32:43] [FINER  ] Parsing done 
[2019-09-11 14:32:43] [FINER  ] Beginning insert 
[2019-09-11 14:32:56] [FINER  ] Inserting done 
